"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,"Views from Organic posts","Views from Boosted posts",Reach,"Reach from Organic posts","Reach from Boosted posts","3-second video views","1-minute video views","3-second viewers","1-minute viewers","3-second video views from Boosted posts","3-second video views from Organic posts","Reactions, comments and shares",Reactions,Comments,Shares,"1-minute video views from Recommendations","1-minute video views from Shares","1-minute video views from Followers","1-minute video views from Boosted posts","Seconds viewed from Recommendations","Seconds viewed from Shares","Seconds viewed from Followers","Seconds viewed from Boosted posts","Average Seconds viewed from Recommendations","Average Seconds viewed from Shares","Average Seconds viewed from Followers","Average Seconds viewed from Boosted posts","Negative feedback from users","Unique negative feedback from users","Seconds viewed","Average Seconds viewed","Percentage of total views at interval 0","Percentage of total views at interval 1","Percentage of total views at interval 2","Percentage of total views at interval 3","Percentage of total views at interval 4","Percentage of total views at interval 5","Percentage of total views at interval 6","Percentage of total views at interval 7","Percentage of total views at interval 8","Percentage of total views at interval 9","Percentage of total views at interval 10","Percentage of total views at interval 11","Percentage of total views at interval 12","Percentage of total views at interval 13","Percentage of total views at interval 14","Percentage of total views at interval 15","Percentage of total views at interval 16","Percentage of total views at interval 17","Percentage of total views at interval 18","Percentage of total views at interval 19","Percentage of total views at interval 20","Percentage of total views at interval 21","Percentage of total views at interval 22","Percentage of total views at interval 23","Percentage of total views at interval 24","Percentage of total views at interval 25","Percentage of total views at interval 26","Percentage of total views at interval 27","Percentage of total views at interval 28","Percentage of total views at interval 29","Percentage of total views at interval 30","Percentage of total views at interval 31","Percentage of total views at interval 32","Percentage of total views at interval 33","Percentage of total views at interval 34","Percentage of total views at interval 35","Percentage of total views at interval 36","Percentage of total views at interval 37","Percentage of total views at interval 38","Percentage of total views at interval 39","Percentage of total views at interval 40","Estimated earnings (USD)","Ad impressions","Percentage of 15-second views at interval 0","Percentage of 15-second views at interval 1","Percentage of 15-second views at interval 2","Percentage of 15-second views at interval 3","Percentage of 15-second views at interval 4","Percentage of 15-second views at interval 5","Percentage of 15-second views at interval 6","Percentage of 15-second views at interval 7","Percentage of 15-second views at interval 8","Percentage of 15-second views at interval 9","Percentage of 15-second views at interval 10","Percentage of 15-second views at interval 11","Percentage of 15-second views at interval 12","Percentage of 15-second views at interval 13","Percentage of 15-second views at interval 14","Percentage of 15-second views at interval 15","Percentage of 15-second views at interval 16","Percentage of 15-second views at interval 17","Percentage of 15-second views at interval 18","Percentage of 15-second views at interval 19","Percentage of 15-second views at interval 20","Percentage of 15-second views at interval 21","Percentage of 15-second views at interval 22","Percentage of 15-second views at interval 23","Percentage of 15-second views at interval 24","Percentage of 15-second views at interval 25","Percentage of 15-second views at interval 26","Percentage of 15-second views at interval 27","Percentage of 15-second views at interval 28","Percentage of 15-second views at interval 29","Percentage of 15-second views at interval 30","Percentage of 15-second views at interval 31","Percentage of 15-second views at interval 32","Percentage of 15-second views at interval 33","Percentage of 15-second views at interval 34","Percentage of 15-second views at interval 35","Percentage of 15-second views at interval 36","Ad CPM (USD)"
1101660635328087,100064524835805,Shreelaxmistonedepot,"From classic charm to modern elegance – the Stellar Series fits every space beautifully.
✅ Full body slabs (800x2400 mm)
✅ Available in Brown & Crema
✅ Durable, stylish, and versatile

📍Mangalwar Peth & Kharadi
🌐 shreelaxmistonedepot.com
📞 99227 20095

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar #marbledesign #BathroomDesign #ShreeLaxmiStoneDepot #BathroomGoals #KitchenMakeover #JohnsonBathware #KitchenEssentials #ElegantInteriors",,0,"06/03/2025 20:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02A8dNxHKRneTWGxagKe8UEQFgFBFUPn2RHoxnmfqsBqDMPznPRqhgMe334XJZn7QWl,0,0,Photos,,,,,Lifetime,44,44,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100141445480006,100064524835805,Shreelaxmistonedepot,"✨ Introducing Our Premium Omni Suit Range!
💧 Eco Flush Omni Suit – Environmentally friendly & elegantly designed for modern bathrooms.
⚙️ Dalena Omni Suit – A perfect blend of aesthetics and precision engineering.

✔️ Crafted with care
✔️ Built to last
✔️ Designed for today's lifestyle

🏪 Visit Shree Laxmi Stone Depot for the latest in sanitaryware excellence.

find your fit at Shree Laxmi Stone Depot – where quality begins!
Visit us at Mangalwar Peth & Kharadi | 📞 ‪+91 9922720095

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar #marbledesign #BathroomDesign #ShreeLaxmiStoneDepot #BathroomGoals","✨ Introducing Our Premium Omni Suit Range!
💧 Eco Flush Omni Suit – Environmentally friendly & elegantly designed for modern bathrooms.
⚙️ Dalena Omni Suit – A perfect blend of aesthetics and precision engineering.

✔️ Crafted with care
✔️ Built to last
✔️ Designed for today's lifestyle

🏪 Visit Shree Laxmi Stone Depot for the latest in sanitaryware excellence.

find your fit at Shree Laxmi Stone Depot – where quality begins!
Visit us at Mangalwar Peth & Kharadi | 📞 ‪+91 9922720095

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar #marbledesign #BathroomDesign #ShreeLaxmiStoneDepot #BathroomGoals",24,"06/01/2025 19:30",N/A,https://www.facebook.com/reel/1874652753311413/,1,0,Reels,,,,,Lifetime,53,53,0,25,25,0,14,,,,0,14,2,2,0,0,,,,,,,,,,,,,,,468.161,10.887,1,1,1,1,0.93,0.71,0.64,0.5,0.5,0.5,0.5,0.5,0.5,0.43,0.43,0.43,0.43,0.36,0.36,0.36,0.29,0.29,0.29,0.29,0.21,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098561498971334,100064524835805,Shreelaxmistonedepot,"style Starts from the Floor Up!
Upgrade with premium stainless steel drains—durable, sleek, and timeless.
Get long-lasting stainless steel floor drains only at Shree Laxmi Stone Depot.

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar #marbledesign #BathroomDesign #ShreeLaxmiStoneDepot #BathroomGoals #KitchenMakeover #drainage","style Starts from the Floor Up!
Upgrade with premium stainless steel drains—durable, sleek, and timeless.
Get long-lasting stainless steel floor drains only at Shree Laxmi Stone Depot.

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar #marbledesign #BathroomDesign #ShreeLaxmiStoneDepot #BathroomGoals #KitchenMakeover #drainage",29,"05/30/2025 19:30",N/A,https://www.facebook.com/reel/1753186248889874/,1,0,Reels,,,,,Lifetime,123,121,0,36,36,0,30,,,,0,30,4,3,0,1,,,,,,,,,,,,,,,684.104,6.91,1,1,1,1,0.79,0.72,0.48,0.41,0.34,0.34,0.34,0.28,0.24,0.24,0.24,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.24,0.24,0.24,0.24,0.21,0.21,0.21,0.21,0.17,0.17,0.14,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096776905816460,100064524835805,Shreelaxmistonedepot,"🔶 Elevate Your Bath Space with Riviera 🔶

Crafted for elegance. Designed for performance.

💎 Premium Brass Body
✨ Stunning Brass Finish – Built to impress, built to last
🔁 Spun Smooth Trigger Action – Effortless control at your fingertips
📏 1 Meter CP Hose +  Matching Hook – Complete, sleek setup

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar #marbledesign #BathroomDesign #ShreeLaxmiStoneDepot #BathroomGoals #KitchenMakeover #JohnsonBathware","🔶 Elevate Your Bath Space with Riviera 🔶

Crafted for elegance. Designed for performance.

💎 Premium Brass Body
✨ Stunning Brass Finish – Built to impress, built to last
🔁 Spun Smooth Trigger Action – Effortless control at your fingertips
📏 1 Meter CP Hose +  Matching Hook – Complete, sleek setup

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar #marbledesign #BathroomDesign #ShreeLaxmiStoneDepot #BathroomGoals #KitchenMakeover #JohnsonBathware",31,"05/28/2025 19:30",N/A,https://www.facebook.com/reel/692724790272748/,1,0,Reels,,,,,Lifetime,53,49,0,24,24,0,12,,,,0,12,0,0,0,0,,,,,,,,,,,,,,,233.137,5.421,1,1,1,1,0.58,0.42,0.33,0.25,0.25,0.17,0.17,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0,0,0,0,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095455782615239,100064524835805,Shreelaxmistonedepot,"🛠️ Built to Last, Styled to Impress – Qubix Kitchen Sink 🧼✨

The Quubix Kitchen Sink is crafted with premium-grade stainless steel and engineered for durability, resistance, and timeless style.

✅ Rust-proof & Scratch-resistant
✅ Strong build quality

💪 Tough on use, smooth on style – that’s the Qubix promise.

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar #marbledesign #BathroomDesign #ShreeLaxmiStoneDepot #BathroomGoals #KitchenMakeover #JohnsonBathware #KitchenEssentials #ElegantInteriors #Qubixsink #sink #kitchendesign","🛠️ Built to Last, Styled to Impress – Qubix Kitchen Sink 🧼✨

The Quubix Kitchen Sink is crafted with premium-grade stainless steel and engineered for durability, resistance, and timeless style.

✅ Rust-proof & Scratch-resistant
✅ Strong build quality

💪 Tough on use, smooth on style – that’s the Qubix promise.

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar #marbledesign #BathroomDesign #ShreeLaxmiStoneDepot #BathroomGoals #KitchenMakeover #JohnsonBathware #KitchenEssentials #ElegantInteriors #Qubixsink #sink #kitchendesign",31,"05/27/2025 00:48",N/A,https://www.facebook.com/reel/586159614504686/,0,0,Reels,,,,,Lifetime,75,72,0,30,30,0,19,,,,0,19,1,1,0,0,,,,,,,,,,,,,,,713.117,11.885,1,1,1,1,0.79,0.74,0.58,0.42,0.37,0.26,0.21,0.21,0.21,0.21,0.21,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.11,0.11,0.11,0.11,0.11,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085773046916846,100064524835805,Shreelaxmistonedepot,"शौर्याच्या इतिहासात अजरामर नाव,
शूरता आणि ज्ञानाचं प्रतीक,
छत्रपती संभाजीमहाराज...
जयंतीनिमित्त अभिवादन!

find your fit at Shree Laxmi Stone Depot – where quality begins!
Visit us at Mangalwar Peth & Kharadi | 📞 ‪+91 9922720095

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #chhatrapatisambhajimaharaj  #blessings #Jayanti #swarajya_rakshak_sambhaji",,0,"05/13/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid0iTYkQuWPU3ZBdn2X2n5aVS7rFgDAFrEbf2EFAw7zQb3MdfRW1e7QL46iv61DaPmrl,0,0,Photos,,,,,Lifetime,66,66,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084465607047590,100064524835805,Shreelaxmistonedepot,"बुद्ध पौर्णिमा म्हणजे ज्ञानाचा उत्सव,
मनःशांतीचा आणि सत्याचा संगम!
बुद्ध पौर्णिमेच्या शुभेच्छा!

Find your fit at Shree Laxmi Stone Depot – where quality begins!
Visit us at Mangalwar Peth & Kharadi | 📞 ‪+91 99227 20095‬

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #buddhapournima🙏 #blessings",,0,"05/11/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02WJhskuBtBMKWoiWuSwBiRdzG4DKVbuuaP5Q4K9aLVNtrdqLFypiUZitBcic8Mc78l,0,0,Photos,,,,,Lifetime,62,62,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083738767120274,100064524835805,Shreelaxmistonedepot,"आईची ही वेडी माया
लावी वेड जीवा 
जन्मोजन्मी तुझाच मी व्हावा 
माझ्या आयुष्यभराचा हाच खरा ठेवा 
मातृदिनाच्या हार्दिक शुभेच्छा.

Stone | Tiles | Sanitaryware
📞 ‪+91 99227 20095‬
🌐 www.shreelaxmistonedepot.com
do visit to our YouTube channel : https://youtube.com/@shreelaxmistonedepot...
📍 Mangalwar Peth & Kharadi

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #Mothersday2025",,0,"05/10/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid0Tmi6Y6aJBg2EAa2CB7eUhJ6c6eaHc3px7BzSNvieKt2ZSPmk5zrWnmrVHQ5ihJdtl,0,0,Photos,,,,,Lifetime,47,47,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076510864509731,100064524835805,Shreelaxmistonedepot,"""कामगार कल्याणाचे राखू धोरण,
देऊया कामगारांना योग्य मान-सन्मान,
शेतकरी ते कष्टकरी प्रत्येकाला
कामगार दिनाच्या हार्दिक शुभेच्छा""

🔹 Shree Laxmi Stone Depot - Since 1962
Stone | Tiles | Sanitaryware
📞 ‪‪+91 99227 20095‬‬
🌐 ‪www.shreelaxmistonedepot.com‬
do visit to our YouTube Channel :https://youtube.com/@shreelaxmistonedepot‬...
📍 Mangalwar Peth & Kharadi

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar #marbledesign #BathroomDesign #ShreeLaxmiStoneDepot #MaharashtraDay2025 #Marathi #Maharashtra #LabourDay2025",,0,"04/30/2025 23:24",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02X9Qu44AGPa9aUDvV9L9hRgCbJJxhQiHBRjE5Rfe123JCx4LF1Xz1UYhktuN2v7DUl,0,0,Photos,,,,,Lifetime,105,105,0,22,22,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076508637843287,100064524835805,Shreelaxmistonedepot,"""लाभले आम्हांस भाग्य बोलतो मराठी...""
 ""महाराष्ट्राच्या गौरवाचा दिवस!""
महाराष्ट्र दिनाच्या हार्दिक शुभेच्छा!""

🔹 Shree Laxmi Stone Depot - Since 1962
Stone | Tiles | Sanitaryware
📞 ‪+91 99227 20095‬
🌐 www.shreelaxmistonedepot.com
do visit to our YouTube channel : https://youtube.com/@shreelaxmistonedepot...
📍 Mangalwar Peth & Kharadi
#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar #marbledesign #BathroomDesign #ShreeLaxmiStoneDepot #MaharashtraDay2025 #Marathi #Maharashtra",,0,"04/30/2025 23:19",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid027eoHEbyLxiqsyJYwT12HqvegGdG2wnJA5YPGjbVLZhw8TeMVTe1wu1Jt9Y2A6dcPl,0,0,Photos,,,,,Lifetime,69,69,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075603777933773,100064524835805,Shreelaxmistonedepot,"🌸 समृद्धीचा नवा आरंभ आजपासून!
आपल्या सर्वांच्या आयुष्यात सुख, समाधान आणि भरभराट नांदो.
शुभ अक्षय तृतीया!

🔹 Shree Laxmi Stone Depot - Since 1962
Stone | Tiles | Sanitaryware
📞 ‪+91 99227 20095‬
🌐 www.shreelaxmistonedepot.com
do visit to our YouTube channel : https://youtube.com/@shreelaxmistonedepot...
📍 Mangalwar Peth & Kharadi

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar #marbledesign #BathroomDesign #ShreeLaxmiStoneDepot #AkshayTritiya2025 #Bestwishes",,0,"04/29/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02Rq1A1inig22wRhjr1JkeUSYJLLXf5mg3mPNqQ2FdktTkZ9sf8Ku3a5AAMLao15Ubl,0,0,Photos,,,,,Lifetime,82,82,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071747911652693,100064524835805,Shreelaxmistonedepot,"Simple. Stylish. Smart.
✨ Upgrade your bathroom with the Grace Bath Cabinet Set - 60cm.
Where elegance meets everyday convenience.
Transform your bathroom with the Grace Bath Cabinet — a perfect blend of function and finesse!
Available in elegant finishes to match every vibe.

🛁 Available now at Shree Laxmi Stone Depot!
📍 Mangalwar Peth & Kharadi | 📞 ‪+91 99227 20095‬
🌐 shreelaxmistonedepot.com

Find your fit at Shree Laxmi Stone Depot – where quality begins!
Visit us at Mangalwar Peth & Kharadi | 📞 ‪+91 99227 20095‬

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar #marbledesign #BathroomDesign #ShreeLaxmiStoneDepot #BathroomGoals #KitchenMakeover #JohnsonBathware #KitchenEssentials #ElegantInteriors",,0,"04/24/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02GhLMQnKn5nB7M9bDYQWcMuSmCWiSyUuK5Vd3imCAErMqoE9EiBbTyiLSbcszWsWMl,0,0,Photos,,,,,Lifetime,91,91,0,21,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070959081731576,100064524835805,Shreelaxmistonedepot,"🚿 Drain Smart, Live Sleek
Add a touch of elegance to your bathroom with our stylish square floor traps – available now at Shree Laxmi Stone Depot!

Upgrade your bathroom with premium Johnson Bathware Floor Traps – because even the smallest details matter.

Find your fit at Shree Laxmi Stone Depot – where quality begins!
Visit us at Mangalwar Peth & Kharadi | 📞 ‪+91 99227 20095‬

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar #marbledesign #BathroomDesign #ShreeLaxmiStoneDepot #BathroomGoals #KitchenMakeover #JohnsonBathware #KitchenEssentials #ElegantInteriors",,0,"04/23/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02W5GkEjiW9brSR9xDbCfCkAZDAaF5b1yAgRaoupoxArHFXaG1HWXyUjtcQkQ7GSmjl,0,0,Photos,,,,,Lifetime,62,62,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070289028465248,100064524835805,Shreelaxmistonedepot,"Where Strength Meets Style! 💪✨
Upgrade your kitchen with premium Qubix Quartz Sinks – available in Black & White.

Kitchen Luxury Redefined 🖤🤍
Discover the strength and elegance of Qubix Black & White Quartz Sinks.

Find your fit at Shree Laxmi Stone Depot – where quality begins!
Visit us at Mangalwar Peth & Kharadi | 📞 ‪+91 99227 20095‬

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar #marbledesign #BathroomDesign #ShreeLaxmiStoneDepot #BathroomGoals #KitchenMakeover #JohnsonBathware #KitchenEssentials #ElegantInteriors",,0,"04/22/2025 22:09",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid037B4K6fjKtFoMvXrbNCWq8BWChrLYQvrVYJ4r9DA2a5TpB4phqJiQERb3kv2rV9uUl,0,0,Photos,,,,,Lifetime,54,54,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067199348774216,100064524835805,Shreelaxmistonedepot,"From kitchen elegance to bathroom brilliance – we bring it all under one roof! 💫
One-stop destination for premium bathroom & kitchen fittings! 🛁🍽
Transform your space with stylish sanitaryware and kitchen essentials! ✨

Find your fit at Shree Laxmi Stone Depot – where quality begins!
Visit us at Mangalwar Peth & Kharadi | 📞 +91 99227 20095

#TimelessElegance #LuxuryLiving #shreelaxmi #stonedepot #homedecor #homedesign #homeideas #homeinterior #pune #punehomedecor #reelsinstagram #bestinterior #reelsindia #reelviral #instadaily #BathroomLuxury #Jaquar #marbledesign #BathroomDesign #ShreeLaxmiStoneDepot #BathroomGoals #KitchenMakeover #JohnsonBathware #KitchenEssentials #ElegantInteriors",,0,"04/18/2025 22:05",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02t6p4HYc6DWUsrU6LWxkRmmC8VVPHpAxSWbDJpXR47rZVsEAScdkz5yhV4sJLDWtjl,0,0,Photos,,,,,Lifetime,71,71,0,12,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066404762187008,100064524835805,Shreelaxmistonedepot,"✨ Discover Bold & Elegant Tile Designs!
Bring your walls to life with our luxury designer collections – perfect for modern and classic interiors.

✅ Designer luxury finishes
✅ Stylish, durable & easy to maintain

📍 Visit Our Experience Showrooms:
🏢 Mangalwar Peth – 8000 sq. ft.
🏢 Kharadi – 18,000 sq. ft.
🌐 www.shreelaxmistonedepot.com

#LuxuryTiles #DesignerWallTiles #SubwayTiles #GSMCollection #ShreeLaxmiStoneDepot #TileShowroomPune #InteriorInspiration #BoldDesigns #MinimalistStyle","✨ Discover Bold & Elegant Tile Designs!
Bring your walls to life with our luxury designer collections – perfect for modern and classic interiors.

✅ Designer luxury finishes
✅ Stylish, durable & easy to maintain

📍 Visit Our Experience Showrooms:
🏢 Mangalwar Peth – 8000 sq. ft.
🏢 Kharadi – 18,000 sq. ft.
🌐 www.shreelaxmistonedepot.com

#LuxuryTiles #DesignerWallTiles #SubwayTiles #GSMCollection #ShreeLaxmiStoneDepot #TileShowroomPune #InteriorInspiration #BoldDesigns #MinimalistStyle",44,"04/17/2025 19:30",uploaded,https://www.facebook.com/reel/652087460951022/,1,0,Reels,,,,,Lifetime,74,69,0,19,19,0,19,,,,0,19,1,1,0,0,,,,,,,,,,,,,,,683.745,13.674,1,1,1,0.95,0.74,0.63,0.58,0.53,0.42,0.37,0.37,0.42,0.32,0.32,0.32,0.26,0.26,0.26,0.26,0.26,0.26,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
